#
Vital[|s][|\s+][|:][|\s+](98.9[|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])	1	edu.utah.bmi.type.system.Fever_present
Vital[|s][|\s+][|:][|\s+](98.[1|2|3|4|5|6|7|8][|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])	1	edu.utah.bmi.type.system.Fever_absent
Vital[|s][|\s+][|:][|\s+](9[3|4|5|6|7][|.\d][|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])	1	edu.utah.bmi.type.system.Fever_absent

VS[|s][|\s+][|:][|\s+](1[0|1]\d[|.\d][|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])	1	edu.utah.bmi.type.system.Fever_present
VS[|s][|\s+][|:][|\s+](99[|.\d][|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])	1	edu.utah.bmi.type.system.Fever_present
VS[|s][|\s+][|:][|\s+](98.9[|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])	1	edu.utah.bmi.type.system.Fever_present
VS[|s][|\s+][|:][|\s+](98.[1|2|3|4|5|6|7|8][|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])	1	edu.utah.bmi.type.system.Fever_absent
VS[|s][|\s+][|:][|\s+](9[3|4|5|6|7][|.\d][|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])	1	edu.utah.bmi.type.system.Fever_absent

\s+(1[0|1]\d[|.\d][F|\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
\s+(99[|.\d][F|\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
\s+(98.[7|8|9][F|\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present


T\s+1[0|1]\d.\d[|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
T\s+1[0|1]\d[|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
T\s+99.\d[|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
T\s+98.9[|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
T\s+98.[1|2|3|4|5|6|7|8][|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_absent
T\s+9[3|4|5|6|7][|.\d][|F|\s+F|\s+degree|\s+degrees|\s+degree\s+F|\s+degrees\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_absent

PT\s+\d+[|.\d] 	2	edu.utah.bmi.type.system.Fever_present	PSEUDO
AT\s+\d+[|.\d] 	2	edu.utah.bmi.type.system.Fever_present	PSEUDO
TT\s+\d+[|.\d] 	2	edu.utah.bmi.type.system.Fever_present	PSEUDO
RT\s+\d+[|.\d] 	2	edu.utah.bmi.type.system.Fever_present	PSEUDO
BT\s+\d+[|.\d] 	2	edu.utah.bmi.type.system.Fever_present	PSEUDO
LT\s+\d+[|.\d] 	2	edu.utah.bmi.type.system.Fever_present	PSEUDO
GT\s+\d+[|.\d] 	2	edu.utah.bmi.type.system.Fever_present	PSEUDO

PT\s+9\d[|.\d] 	2	edu.utah.bmi.type.system.Fever_absent	PSEUDO
AT\s+9\d[|.\d] 	2	edu.utah.bmi.type.system.Fever_absent	PSEUDO
TT\s+9\d[|.\d] 	2	edu.utah.bmi.type.system.Fever_absent	PSEUDO
RT\s+9\d[|.\d] 	2	edu.utah.bmi.type.system.Fever_absent	PSEUDO
BT\s+9\d[|.\d] 	2	edu.utah.bmi.type.system.Fever_absent	PSEUDO
LT\s+9\d[|.\d] 	2	edu.utah.bmi.type.system.Fever_absent	PSEUDO
GT\s+9\d[|.\d] 	2	edu.utah.bmi.type.system.Fever_absent	PSEUDO



>98.[6|7|8|9][F|\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
>99.\d[F|\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
>1[0|1]\d.\d[F|\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
>1[0|1]\d[F|\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present


\s(98.[6|7|8|9][\s+degree\s+|\s+degrees\s+][F|\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
\s(99.\d[\s+degree\s+|\s+degrees\s+][F|\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
\s(1[0|1]\d.\d[\s+degree\s+|\s+degrees\s+][F|\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
\s(1[0|1]\d[\s+degree\s+|\s+degrees\s+][F|\s+F])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present


\s(4\d[|.\d][C|\s+C|\s+degree|\s+degrees|\s+degree\s+centigrade|\s+degrees\s+centigrade])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
\s(3[8|9][|.\d][C|\s+C|\s+degree|\s+degrees|\s+degree\s+centigrade|\s+degrees\s+centigrade])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
\s(37.[7|8|9][C|\s+C|\s+degree|\s+degrees|\s+degree\s+centigrade|\s+degrees\s+centigrade])[\p|\w]	1	edu.utah.bmi.type.system.Fever_present
\s(37.[1|2|3|4|5|6][C|\s+C|\s+degree|\s+degrees|\s+degree\s+centigrade|\s+degrees\s+centigrade])[\p|\w]	1	edu.utah.bmi.type.system.Fever_absent
\s(36[|.\d][C|\s+C|\s+degree|\s+degrees|\s+degree\s+centigrade|\s+degrees\s+centigrade])[\p|\w]	1	edu.utah.bmi.type.system.Fever_absent

